transaction_id,amount,hour_of_day,txn_count_last_24h,distance_from_home_km,is_foreign_country,is_new_merchant,Class
9408,95.0,6,3,1.69,0,0,0
9409,154.19,11,0,0.8,0,0,0
9410,97.25,16,1,9.2,0,0,0
9411,28.06,5,2,5.9,0,0,0
9412,25.95,14,3,0.74,0,0,0
9413,55.83,18,2,3.51,0,0,0
9414,112.57,9,2,2.4,0,0,0
9415,258.9,4,1,0.14,0,0,0
9416,77.33,13,3,1.14,0,0,0
9417,52.62,20,2,2.75,0,1,0
9418,72.38,16,0,1.01,0,0,0
9419,60.51,15,3,1.62,0,0,0
9420,68.79,10,3,1.34,0,0,0
9421,24.43,9,3,5.74,0,0,0
9422,124.35,17,3,1.13,0,0,0
9423,86.31,15,6,0.29,0,1,0
9424,84.0,10,1,9.66,0,0,0
9425,33.61,18,2,0.17,0,0,0
9426,119.98,12,2,13.57,0,0,0
9427,270.16,11,5,2.83,0,0,0
9428,25.67,11,1,4.9,0,0,0
9429,208.5,14,3,9.6,0,1,0
9430,76.13,15,2,2.42,0,0,0
9431,71.63,18,2,5.44,0,0,0
9432,35.88,12,2,11.9,0,0,0
9433,58.99,15,3,1.27,0,1,0
9434,16.86,18,1,7.05,0,1,0
9435,156.82,23,2,0.66,0,0,0
9436,123.71,8,2,0.39,0,0,0
9437,356.74,7,7,6.32,0,0,0
9438,110.51,16,6,1.74,0,0,0
9439,75.15,11,2,1.92,0,0,0
9440,66.78,8,2,3.6,0,0,0
9441,52.09,8,1,5.89,0,0,0
9442,9.64,19,5,5.49,1,0,0
9443,201.88,14,3,0.84,0,0,0
9444,113.46,14,3,13.89,0,0,0
9445,120.71,11,5,1.63,0,0,0
9446,27.96,20,5,9.66,0,0,0
9447,82.22,12,3,0.69,0,0,0
9448,16.66,10,2,8.1,0,0,0
9449,101.5,16,3,5.28,0,0,0
9450,29.76,16,4,8.1,0,0,0
9451,97.14,5,2,2.75,0,0,0
9452,56.96,18,0,0.62,0,0,0
9453,114.83,17,2,5.28,0,0,0
9454,70.62,12,1,0.76,0,0,0
9455,95.87,14,5,3.92,0,0,0
9456,12.37,9,4,0.76,0,0,0
9457,179.22,20,2,5.51,0,0,0
9458,5.92,17,1,11.56,0,1,0
9459,126.03,15,1,3.83,0,1,0
9460,19.86,13,2,0.05,0,0,0
9461,166.38,15,3,8.25,0,0,0
9462,108.58,17,3,2.04,0,0,0
9463,81.71,20,4,5.66,0,0,0
9464,66.46,18,3,14.37,0,0,0
9465,23.56,14,5,6.54,0,0,0
9466,79.56,11,4,1.99,0,0,0
9467,41.72,16,2,5.29,0,0,0
9468,151.57,13,4,16.09,0,0,0
9469,17.75,15,1,9.61,0,0,0
9470,221.52,21,2,8.18,0,0,0
9471,72.2,19,3,3.03,0,0,0
9472,33.96,10,4,5.68,0,0,0
9473,256.03,1,7,166.35,0,0,1
9474,185.49,13,2,3.59,0,0,0
9475,110.67,20,1,11.17,0,0,0
9476,36.47,13,1,3.8,0,0,0
9477,137.74,16,1,3.96,0,1,0
9478,13.09,13,3,5.15,0,0,0
9479,64.66,17,4,0.61,0,0,0
9480,45.24,15,3,1.39,0,0,0
9481,82.26,12,3,4.67,0,0,0
9482,36.31,19,3,1.37,0,0,0
9483,54.17,14,6,12.0,0,0,0
9484,110.57,10,1,7.2,0,0,0
9485,15.56,18,2,0.92,0,0,0
9486,29.72,14,2,1.83,0,0,0
9487,769.54,0,14,166.07,0,1,1
9488,65.8,8,3,0.43,0,0,0
9489,86.24,6,2,2.84,0,0,0
9490,10.43,21,5,7.78,0,0,0
9491,95.93,17,0,5.23,0,0,0
9492,165.47,15,7,11.1,0,0,0
9493,17.83,13,5,6.77,0,0,0
9494,123.63,7,1,0.53,0,0,0
9495,152.12,10,5,12.56,0,0,0
9496,72.46,18,4,2.22,0,0,0
9497,25.44,12,3,2.38,0,0,0
9498,65.2,14,2,7.57,0,0,0
9499,120.33,18,1,6.83,0,0,0
9500,46.01,16,1,1.5,0,0,0
9501,64.07,14,1,2.02,0,0,0
9502,72.66,11,2,12.21,0,0,0
9503,158.66,12,1,14.49,0,0,0
9504,85.9,12,2,6.68,0,0,0
9505,103.12,16,1,8.35,0,0,0
9506,105.56,13,1,11.66,0,0,0
9507,34.39,10,2,9.7,1,0,0
9508,22.71,16,6,6.14,0,0,0
9509,268.36,19,3,1.74,0,0,0
9510,203.38,13,3,11.59,0,0,0
9511,46.25,17,2,11.9,0,0,0
9512,112.03,19,8,5.83,0,0,0
9513,142.56,14,2,6.29,0,0,0
9514,13.03,18,0,5.34,0,0,0
9515,99.67,17,0,1.19,0,0,0
9516,55.41,15,3,5.13,0,0,0
9517,173.36,17,1,1.76,0,1,0
9518,98.0,9,3,4.99,0,0,0
9519,87.8,10,7,6.8,0,0,0
9520,4.46,9,2,4.49,0,1,0
9521,52.8,13,3,0.84,0,0,0
9522,1389.17,5,15,49.56,1,1,1
9523,34.89,19,2,10.37,0,0,0
9524,43.24,13,5,5.81,0,0,0
9525,166.98,16,5,4.03,0,0,0
9526,102.22,7,2,6.43,0,0,0
9527,107.54,11,2,0.31,0,0,0
9528,59.28,14,4,25.75,0,0,0
9529,260.43,10,2,0.99,0,0,0
9530,85.73,15,5,15.76,0,1,0
9531,46.43,16,5,2.95,0,0,0
9532,147.68,16,1,9.66,0,0,0
9533,56.93,16,5,12.65,0,0,0
9534,34.88,20,2,0.73,0,0,0
9535,43.92,11,3,8.01,0,0,0
9536,136.73,10,1,8.04,0,0,0
9537,89.01,12,2,0.65,0,0,0
9538,91.78,20,2,8.48,0,0,0
9539,92.65,23,5,5.78,0,0,0
9540,35.59,11,4,2.08,0,0,0
9541,121.42,18,4,6.39,0,0,0
9542,37.85,9,4,1.18,0,0,0
9543,177.11,13,3,3.26,0,0,0
9544,156.66,10,3,3.75,0,0,0
9545,79.95,10,3,17.53,0,0,0
9546,27.44,16,3,6.34,0,0,0
9547,47.56,19,5,1.83,0,0,0
9548,108.85,18,4,16.76,0,0,0
9549,68.29,18,3,2.99,0,0,0
9550,63.28,15,5,3.41,0,0,0
9551,93.57,10,3,15.45,0,0,0
9552,100.13,21,5,14.61,0,0,0
9553,168.87,23,2,6.61,0,0,0
9554,65.02,14,3,9.55,0,1,0
9555,51.52,8,4,2.0,0,0,0
9556,26.97,15,5,0.43,0,0,0
9557,4.52,22,2,2.8,0,0,0
9558,101.25,21,1,1.22,0,0,0
9559,64.21,13,2,0.69,0,0,0
9560,19.2,19,4,5.84,0,0,0
9561,176.34,15,3,1.85,0,1,0
9562,83.99,12,3,0.27,0,0,0
9563,165.85,11,2,1.31,0,0,0
9564,83.77,13,2,0.24,0,0,0
9565,213.96,13,5,0.84,0,1,0
9566,37.52,16,3,2.06,0,0,0
9567,206.66,8,5,4.28,0,0,0
9568,91.1,13,1,1.27,0,0,0
9569,325.9,11,2,0.84,0,0,0
9570,41.82,11,3,6.85,0,0,0
9571,138.35,14,4,3.87,0,0,0
9572,60.29,11,3,5.93,0,0,0
9573,91.62,18,7,12.82,0,0,0
9574,152.76,17,2,7.72,0,0,0
9575,71.47,10,2,0.6,0,0,0
9576,362.0,13,9,6.18,0,0,0
9577,135.38,18,1,16.0,1,0,0
9578,45.6,17,5,5.32,0,0,0
9579,31.91,15,1,0.74,0,0,0
9580,19.86,15,1,2.75,0,0,0
9581,98.21,14,2,1.47,0,0,0
9582,11.46,12,3,0.25,0,0,0
9583,65.69,17,3,1.24,0,0,0
9584,279.92,11,6,5.5,0,0,0
9585,261.53,17,3,27.89,0,0,0
9586,66.17,23,2,20.36,1,0,0
9587,94.17,10,3,1.73,0,0,0
9588,25.67,19,2,1.3,0,1,0
9589,140.08,14,4,0.19,0,0,0
9590,29.13,11,1,6.78,0,0,0
9591,161.79,11,2,3.89,0,0,0
9592,206.01,15,6,1.2,0,0,0
9593,71.03,21,3,1.58,0,0,0
9594,790.02,3,14,392.28,1,1,1
9595,51.79,13,8,6.59,0,0,0
9596,81.5,13,0,0.66,0,0,0
9597,107.95,16,4,1.11,0,0,0
9598,65.26,14,1,1.71,0,0,0
9599,74.97,17,3,3.24,0,0,0
9600,153.47,16,2,11.8,0,0,0
9601,304.95,10,2,1.32,0,1,0
9602,104.47,18,5,0.96,0,0,0
9603,402.37,10,3,0.57,0,0,0
9604,93.97,19,4,7.49,0,1,0
9605,56.6,6,2,1.39,0,0,0
9606,105.19,7,3,3.57,0,0,0
9607,63.4,11,3,4.53,0,0,0
9608,105.26,16,5,3.2,0,0,0
9609,295.75,8,3,5.76,0,0,0
9610,46.9,12,4,1.95,0,0,0
9611,37.09,12,4,1.2,0,0,0
9612,193.69,10,2,1.54,0,0,0
9613,38.63,8,5,8.76,0,0,0
9614,51.98,11,2,0.68,0,0,0
9615,19.38,23,0,0.7,0,0,0
9616,92.28,9,5,3.11,0,0,0
9617,29.26,13,7,1.05,0,0,0
9618,35.21,15,1,1.88,0,0,0
9619,625.01,5,11,384.28,0,1,1
9620,6.92,15,3,1.46,0,0,0
9621,73.5,8,5,7.79,0,0,0
9622,49.13,16,2,3.52,0,0,0
9623,26.87,17,3,1.41,0,0,0
9624,51.95,16,5,5.59,0,0,0
9625,223.89,13,3,4.3,0,0,0
9626,54.33,6,5,1.16,0,0,0
9627,76.89,12,2,6.19,0,0,0
9628,28.12,12,2,1.37,0,0,0
9629,10.56,11,2,2.57,0,0,0
9630,77.94,16,2,5.24,0,0,0
9631,46.78,15,4,2.66,0,0,0
9632,143.33,13,3,2.05,0,1,0
9633,81.26,13,4,2.47,0,0,0
9634,114.68,18,6,1.73,0,0,0
9635,25.85,13,3,1.13,0,0,0
9636,39.9,19,5,3.08,0,0,0
9637,21.35,18,5,25.76,0,1,0
9638,94.8,13,4,4.82,0,0,0
9639,50.49,12,2,9.71,0,0,0
9640,51.2,13,3,1.03,1,0,0
9641,76.62,10,6,6.27,0,0,0
9642,259.97,15,6,3.84,0,0,0
9643,146.8,13,4,5.91,0,0,0
9644,97.37,21,1,1.3,0,0,0
9645,82.77,9,4,1.43,0,0,0
9646,244.85,20,6,8.56,0,0,0
9647,92.6,9,0,0.67,0,0,0
9648,196.82,9,4,27.23,0,0,0
9649,284.24,15,3,7.88,0,0,0
9650,42.94,13,1,6.44,0,0,0
9651,65.11,11,5,33.34,0,0,0
9652,17.74,13,3,15.85,0,0,0
9653,60.8,10,3,4.85,0,0,0
9654,20.34,14,3,5.01,0,0,0
9655,122.4,14,3,2.72,0,0,0
9656,168.75,14,2,5.53,0,0,0
9657,6.81,12,2,0.71,0,0,0
9658,62.46,16,2,1.46,0,0,0
9659,95.69,15,1,2.5,0,0,0
9660,112.74,14,2,19.69,0,1,0
9661,140.72,8,3,2.45,0,0,0
9662,41.55,10,2,1.69,0,0,0
9663,190.64,14,5,6.53,0,0,0
9664,98.99,10,6,1.63,0,0,0
9665,15.71,12,3,4.68,0,0,0
9666,284.44,10,3,18.2,0,0,0
9667,67.02,9,3,5.32,0,0,0
9668,183.89,17,3,2.07,0,0,0
9669,144.63,9,4,6.77,0,0,0
9670,322.22,18,1,7.64,0,0,0
9671,59.08,9,1,0.72,0,0,0
9672,143.24,18,1,3.31,0,0,0
9673,79.88,18,2,3.55,0,0,0
9674,51.18,10,3,0.78,0,0,0
9675,57.04,11,2,3.88,0,0,0
9676,157.08,7,4,0.97,0,0,0
9677,326.77,8,3,3.44,0,0,0
9678,19.25,11,3,7.32,0,0,0
9679,251.42,20,3,0.47,0,1,0
9680,58.86,14,5,3.7,0,0,0
9681,142.26,21,3,2.72,0,0,0
9682,68.54,13,4,0.19,0,0,0
9683,175.32,14,1,1.86,0,1,0
9684,87.93,16,4,0.7,0,0,0
9685,53.34,19,2,2.87,0,0,0
9686,1.41,15,2,3.91,0,0,0
9687,77.38,17,2,1.24,0,1,0
9688,35.71,17,5,7.36,0,0,0
9689,30.35,14,7,0.02,0,1,0
9690,130.31,12,2,0.32,0,0,0
9691,48.43,9,4,1.34,0,0,0
9692,32.56,6,2,4.32,0,0,0
9693,149.97,23,2,4.75,0,0,0
9694,47.53,16,1,0.34,1,0,0
9695,57.13,18,3,3.55,0,1,0
9696,33.73,12,3,0.81,0,1,0
9697,59.76,19,2,18.91,0,0,0
9698,12.82,16,5,6.27,0,1,0
9699,72.32,15,3,9.02,0,0,0
9700,34.9,19,4,10.8,0,0,0
9701,110.87,15,0,5.75,0,0,0
9702,58.74,11,6,11.15,0,0,0
9703,88.14,8,9,3.99,0,0,0
9704,21.18,16,6,0.71,0,1,0
9705,250.21,13,3,1.81,0,0,0
9706,22.98,16,1,3.58,0,0,0
9707,146.62,17,4,8.97,0,0,0
9708,147.11,14,8,4.85,0,0,0
9709,111.61,22,2,7.3,0,0,0
9710,41.39,19,3,2.17,0,0,0
9711,60.99,11,1,1.87,0,0,0
9712,199.6,14,4,3.98,0,0,0
9713,128.34,20,6,6.16,0,0,0
9714,35.91,14,5,3.25,0,0,0
9715,65.92,5,3,5.75,0,0,0
9716,34.8,8,1,0.39,0,0,0
9717,107.12,9,6,6.87,0,0,0
9718,29.62,12,4,6.79,0,0,0
9719,71.5,15,2,1.42,0,0,0
9720,147.63,12,6,3.14,0,0,0
9721,95.13,12,4,5.27,0,0,0
9722,49.44,16,3,3.28,0,0,0
9723,168.39,14,3,1.48,0,0,0
9724,91.83,14,2,2.65,0,0,0
9725,299.54,8,2,0.24,0,0,0
9726,34.4,18,4,7.34,0,0,0
9727,109.5,12,4,12.87,0,0,0
9728,131.14,12,2,14.84,0,0,0
9729,43.67,12,3,2.23,0,0,0
9730,113.3,10,2,0.25,0,1,0
9731,193.53,14,7,6.73,0,0,0
9732,72.7,10,3,2.82,0,0,0
9733,39.16,5,3,0.58,0,0,0
9734,202.16,13,4,4.65,0,0,0
9735,938.95,3,14,562.14,1,1,1
9736,276.48,14,3,1.8,0,0,0
9737,207.83,12,2,3.3,0,1,0
9738,184.55,6,6,8.04,0,0,0
9739,175.9,13,5,2.13,0,0,0
9740,11.65,15,4,5.61,0,0,0
9741,66.13,8,3,1.53,0,0,0
9742,8.83,15,3,1.23,0,0,0
9743,28.58,23,2,0.84,0,0,0
9744,75.18,12,5,12.05,0,0,0
9745,62.34,18,4,8.33,0,0,0
9746,75.12,16,2,0.2,0,0,0
9747,77.55,20,3,16.89,0,0,0
9748,107.68,11,4,6.81,0,0,0
9749,39.77,22,0,0.22,0,0,0
9750,63.75,12,4,0.32,0,0,0
9751,70.53,19,2,1.59,0,1,0
9752,71.44,14,3,10.75,0,0,0
9753,114.17,12,2,4.65,0,0,0
9754,835.73,6,17,428.87,0,0,1
9755,77.22,10,4,0.03,0,0,0
9756,177.11,23,2,10.14,0,0,0
9757,26.26,6,2,7.76,0,0,0
9758,51.84,8,7,12.18,0,0,0
9759,91.33,21,3,3.45,0,0,0
9760,233.89,19,3,2.91,0,0,0
9761,113.24,10,3,11.4,0,0,0
9762,68.69,15,0,5.93,0,0,0
9763,75.6,12,1,4.8,0,0,0
9764,73.21,11,4,14.72,0,0,0
9765,203.72,11,2,31.96,0,0,0
9766,34.25,16,4,2.17,0,0,0
9767,83.36,10,3,5.03,0,0,0
9768,422.66,20,2,11.52,0,0,0
9769,143.64,8,2,7.25,0,0,0
9770,100.22,12,4,0.15,0,0,0
9771,10.16,10,2,0.12,0,0,0
9772,98.36,10,3,2.18,0,0,0
9773,113.77,11,2,4.8,0,0,0
9774,156.49,10,5,0.79,0,0,0
9775,99.13,13,3,0.74,0,0,0
9776,76.28,20,5,1.21,0,0,0
9777,74.26,19,1,0.67,0,0,0
9778,8.87,14,2,3.04,0,0,0
9779,90.61,9,2,0.3,0,0,0
9780,93.17,12,4,0.94,0,0,0
9781,299.68,13,4,1.65,0,0,0
9782,79.14,10,3,1.94,0,0,0
9783,38.91,14,2,7.13,0,0,0
9784,10.2,20,3,2.7,0,0,0
9785,85.75,3,5,0.61,0,1,0
9786,50.35,14,3,10.67,0,1,0
9787,198.45,15,4,3.29,0,0,0
9788,143.04,13,3,3.22,1,0,0
9789,20.67,20,2,0.61,0,0,0
9790,28.85,15,0,4.67,0,1,0
9791,149.27,16,6,17.34,0,0,0
9792,116.42,18,2,1.55,0,0,0
9793,165.1,20,5,11.45,0,0,0
9794,145.15,14,1,10.69,0,0,0
9795,158.98,17,3,1.11,0,0,0
9796,5.01,19,2,13.23,0,0,0
9797,74.27,21,3,2.23,0,0,0
9798,209.0,17,3,1.01,0,1,0
9799,173.58,18,1,3.19,0,0,0
9800,146.56,15,5,0.44,0,0,0
9801,26.13,12,6,2.23,0,1,0
9802,7.39,14,3,3.62,0,1,0
9803,188.56,15,6,0.87,0,0,0
9804,147.51,13,1,6.35,0,0,0
9805,38.84,10,3,10.51,0,0,0
9806,68.0,11,3,4.58,0,0,0
9807,40.11,15,1,0.25,0,0,0
9808,42.74,18,3,7.29,0,0,0
9809,80.35,16,5,0.65,0,0,0
9810,52.98,15,3,0.26,0,0,0
9811,35.58,10,4,0.13,0,0,0
9812,284.75,12,4,9.2,0,0,0
9813,57.35,18,3,1.13,0,0,0
9814,120.64,17,2,20.09,0,0,0
9815,154.24,18,1,6.3,0,0,0
9816,90.55,14,3,0.5,0,0,0
9817,249.13,12,5,12.65,0,0,0
9818,33.06,18,2,1.99,1,0,0
9819,35.07,10,4,0.72,0,1,0
9820,116.87,16,5,9.54,0,1,0
9821,32.0,14,9,2.26,0,0,0
9822,79.55,12,4,0.57,0,0,0
9823,65.56,20,2,3.16,0,0,0
9824,154.08,14,1,3.09,0,0,0
9825,102.08,19,7,1.61,0,0,0
9826,88.56,14,2,5.16,0,0,0
9827,152.35,17,4,0.73,0,0,0
9828,26.92,13,5,2.76,0,0,0
9829,120.15,14,1,0.97,0,0,0
9830,35.52,13,1,3.2,0,0,0
9831,266.2,17,1,6.39,0,0,0
9832,11.2,10,1,1.07,0,0,0
9833,132.13,11,6,10.23,0,0,0
9834,64.63,12,2,3.39,0,0,0
9835,98.32,16,4,9.56,0,0,0
9836,90.02,9,7,7.11,0,0,0
9837,52.22,11,2,7.3,0,0,0
9838,34.89,13,1,3.99,0,0,0
9839,7.27,8,0,2.96,0,0,0
9840,67.15,16,2,17.01,0,0,0
9841,8.91,13,3,2.68,0,0,0
9842,134.51,16,1,15.64,0,0,0
9843,66.74,18,6,9.39,0,0,0
9844,86.52,13,2,20.25,0,0,0
9845,52.8,12,2,5.97,0,0,0
9846,132.7,12,5,16.74,0,1,0
9847,100.68,12,2,11.98,0,0,0
9848,28.27,12,3,0.85,0,0,0
9849,192.9,11,3,5.89,1,0,0
9850,94.95,13,4,2.09,0,0,0
9851,119.04,10,2,6.01,1,0,0
9852,157.83,13,6,1.19,0,0,0
9853,78.36,7,3,2.97,0,0,0
9854,75.44,11,3,5.56,0,0,0
9855,55.06,16,1,0.27,0,0,0
9856,15.09,14,3,16.94,1,0,0
9857,186.05,10,4,10.17,0,0,0
9858,63.19,18,2,0.35,0,0,0
9859,172.53,15,4,2.11,0,0,0
9860,21.23,10,3,0.57,0,0,0
9861,179.62,14,2,9.61,0,0,0
9862,80.67,11,3,0.96,0,0,0
9863,42.55,12,1,6.76,0,0,0
9864,129.47,8,1,1.78,0,0,0
9865,310.55,13,5,2.18,0,0,0
9866,156.71,16,0,2.0,0,0,0
9867,308.98,4,3,5.42,0,0,0
9868,69.48,13,5,11.05,1,0,0
9869,134.7,10,1,5.27,0,0,0
9870,62.16,18,6,8.89,0,0,0
9871,78.88,16,0,4.58,0,0,0
9872,35.29,20,4,2.59,0,0,0
9873,95.02,14,2,6.15,0,0,0
9874,143.28,8,2,2.87,0,0,0
9875,113.39,14,5,6.67,0,0,0
9876,55.59,17,2,9.33,0,0,0
9877,111.16,22,4,8.17,0,0,0
9878,95.39,20,4,5.59,0,0,0
9879,50.04,17,1,1.63,0,0,0
9880,240.28,20,2,1.09,0,0,0
9881,96.21,17,0,0.16,0,0,0
9882,172.69,15,3,5.52,0,0,0
9883,227.48,12,8,1.38,0,0,0
9884,231.38,15,1,10.63,0,0,0
9885,210.44,17,5,1.08,0,0,0
9886,66.73,19,4,0.76,0,0,0
9887,58.05,17,3,13.99,0,0,0
9888,48.71,17,0,0.01,0,1,0
9889,115.09,18,6,6.06,0,0,0
9890,91.3,16,1,0.19,0,0,0
9891,161.42,11,2,0.42,0,0,0
9892,59.96,12,3,6.37,0,0,0
9893,78.07,18,2,5.42,0,0,0
9894,86.83,13,3,11.97,0,0,0
9895,63.81,13,5,0.8,0,0,0
9896,234.86,3,10,687.03,0,0,1
9897,27.96,20,3,0.61,0,0,0
9898,163.57,9,4,1.7,0,0,0
9899,122.23,14,4,2.41,0,0,0
9900,122.96,9,2,1.41,0,0,0
9901,211.93,14,1,2.08,0,0,0
9902,3.89,11,2,0.37,0,1,0
9903,26.65,19,2,1.2,1,0,0
9904,227.59,12,2,3.18,0,0,0
9905,93.18,11,3,3.71,0,0,0
9906,102.13,17,1,3.74,0,1,0
9907,81.74,20,4,0.45,0,0,0
9908,58.69,13,3,1.91,0,1,0
9909,6.6,20,2,6.05,0,0,0
9910,80.07,18,0,5.35,0,0,0
9911,25.82,19,2,12.58,0,0,0
9912,8.03,13,3,10.34,0,0,0
9913,33.79,14,3,3.5,0,0,0
9914,169.32,17,2,3.29,0,0,0
9915,53.36,20,4,6.54,0,0,0
9916,233.54,15,2,2.52,0,0,0
9917,322.41,15,4,8.7,0,0,0
9918,456.04,0,8,201.59,0,1,1
9919,91.01,16,2,6.83,0,0,0
9920,129.3,7,3,1.84,0,0,0
9921,98.41,16,2,9.74,0,0,0
9922,71.11,23,1,2.79,0,0,0
9923,166.81,14,2,7.17,0,0,0
9924,58.74,15,2,0.24,0,0,0
9925,150.16,14,2,2.12,0,0,0
9926,86.02,10,2,2.94,0,1,0
9927,73.31,16,2,1.52,0,0,0
9928,143.59,20,1,0.4,0,0,0
9929,62.47,10,1,9.64,0,0,0
9930,83.4,15,1,0.22,0,0,0
9931,144.37,15,3,6.14,0,0,0
9932,70.23,9,3,1.12,0,0,0
9933,26.02,14,3,11.38,0,0,0
9934,95.21,17,2,8.41,0,0,0
9935,121.87,10,4,2.66,0,0,0
9936,24.9,14,5,0.2,0,0,0
9937,114.32,13,1,10.86,1,1,0
9938,69.38,22,4,8.85,0,0,0
9939,122.21,11,2,2.62,0,1,0
9940,88.57,9,5,5.82,0,0,0
9941,109.52,13,0,5.05,0,0,0
9942,70.95,15,2,2.71,0,0,0
9943,46.56,18,3,12.45,0,0,0
9944,86.31,9,1,14.7,0,0,0
9945,62.65,20,4,5.3,1,1,0
9946,60.31,21,4,0.45,0,0,0
9947,229.04,10,2,1.99,0,0,0
9948,209.27,16,1,14.33,0,0,0
9949,58.93,19,3,1.59,0,0,0
9950,21.1,15,6,1.38,0,0,0
9951,81.74,13,4,8.17,0,0,0
9952,28.96,11,3,0.5,0,0,0
9953,125.97,9,5,19.72,0,0,0
9954,162.39,15,7,5.29,0,1,0
9955,115.38,20,2,3.78,0,0,0
9956,115.37,15,5,0.79,0,1,0
9957,42.12,17,1,1.28,0,0,0
9958,26.14,17,6,2.63,0,0,0
9959,60.25,22,4,7.86,0,0,0
9960,110.5,17,4,5.54,0,0,0
9961,344.93,9,2,0.47,0,0,0
9962,29.78,8,3,1.62,0,0,0
9963,202.61,16,1,18.13,0,0,0
9964,120.5,12,4,11.96,0,0,0
9965,83.29,12,2,1.17,0,0,0
9966,202.14,13,2,1.09,0,0,0
9967,109.11,17,3,0.68,0,0,0
9968,38.83,16,5,0.41,0,1,0
9969,131.61,14,2,2.64,0,0,0
9970,107.0,15,1,2.91,0,0,0
9971,84.4,14,3,4.95,0,0,0
9972,310.06,12,4,8.04,0,0,0
9973,88.93,12,4,0.05,0,0,0
9974,89.98,11,2,1.47,1,0,0
9975,156.12,13,2,0.02,0,0,0
9976,86.58,19,4,7.14,0,0,0
9977,44.74,7,1,0.16,0,0,0
9978,194.16,11,4,3.08,0,0,0
9979,13.22,15,1,2.95,0,0,0
9980,122.91,8,1,4.7,0,0,0
9981,55.65,17,3,5.46,0,0,0
9982,55.71,9,2,0.14,0,0,0
9983,33.06,15,5,1.38,0,0,0
9984,150.37,7,0,10.98,0,0,0
9985,125.38,14,4,0.15,0,0,0
9986,194.34,14,2,3.73,0,0,0
9987,61.47,12,2,1.4,0,1,0
9988,86.93,12,3,1.29,0,0,0
9989,132.27,11,3,4.9,0,1,0
9990,179.73,12,3,0.74,0,0,0
9991,228.76,10,4,0.45,0,0,0
9992,102.81,21,4,1.29,0,0,0
9993,63.04,11,4,16.67,0,0,0
9994,83.98,12,0,1.7,0,0,0
9995,59.03,12,3,3.94,0,0,0
9996,160.24,22,2,0.56,0,0,0
9997,137.7,19,3,13.51,0,0,0
9998,414.14,19,0,6.3,0,0,0
9999,69.23,16,3,7.28,0,0,0
10000,35.51,16,2,1.69,0,0,0
10001,42.29,13,4,16.57,0,0,0
10002,59.04,12,2,1.74,0,0,0
10003,98.02,20,0,13.52,0,0,0
10004,23.79,12,3,0.38,0,0,0
10005,63.33,9,4,14.37,0,0,0
10006,127.02,13,2,5.81,0,0,0
10007,36.64,16,1,0.82,0,0,0
10008,27.25,17,3,1.12,0,1,0
10009,68.29,12,1,1.16,0,1,0
10010,159.57,15,3,1.51,0,0,0
10011,114.38,11,2,2.22,0,0,0
10012,159.11,20,3,5.58,0,0,0
10013,165.1,21,3,1.69,0,0,0
10014,216.27,13,2,5.8,0,0,0
10015,71.0,7,0,0.05,0,0,0
10016,88.47,19,5,5.33,0,0,0
10017,80.92,20,2,0.6,0,0,0
10018,69.74,16,5,1.53,0,0,0
10019,407.11,15,5,1.47,0,0,0
10020,140.85,14,2,1.26,0,0,0
10021,14.66,17,5,1.48,0,0,0
10022,58.89,18,0,5.26,0,0,0
10023,101.56,21,1,0.76,0,0,0
10024,146.05,20,4,0.06,0,1,0
10025,7.75,18,3,0.04,0,1,0
10026,207.93,16,1,2.05,0,0,0
10027,132.5,18,1,1.02,0,0,0
10028,190.01,8,3,5.16,0,0,0
10029,176.6,16,3,14.43,0,0,0
10030,135.42,6,5,7.25,0,0,0
10031,40.12,17,5,3.11,0,1,0
10032,180.7,13,3,1.96,0,1,0
10033,51.37,23,1,4.65,0,1,0
10034,18.11,15,1,10.48,0,0,0
10035,101.95,20,6,21.95,0,0,0
10036,41.39,9,5,1.73,0,1,0
10037,67.68,15,5,1.13,0,0,0
10038,227.53,11,2,4.71,0,1,0
10039,73.46,14,4,13.21,0,0,0
10040,106.16,8,4,18.78,0,0,0
10041,957.85,0,13,85.77,0,0,1
10042,76.44,9,1,1.11,0,0,0
10043,17.42,16,4,2.04,0,0,0
10044,73.77,16,3,3.3,0,0,0
10045,133.38,10,0,5.01,0,0,0
10046,186.13,11,0,3.6,0,1,0
10047,112.69,17,6,3.33,0,0,0
10048,192.48,19,7,9.16,0,1,0
10049,230.19,14,2,0.57,0,0,0
10050,36.65,8,2,0.71,0,0,0
10051,108.52,18,5,2.12,0,0,0
10052,107.0,11,1,5.89,0,0,0
10053,170.61,17,3,2.2,0,0,0
10054,53.88,9,2,6.36,0,1,0
10055,23.8,13,0,2.24,0,0,0
10056,251.23,6,1,3.02,0,0,0
10057,40.08,16,3,7.82,0,0,0
10058,58.68,12,4,4.07,0,0,0
10059,102.82,7,2,4.71,0,0,0
10060,56.34,14,5,0.59,0,0,0
10061,74.29,16,5,26.94,0,1,0
10062,129.62,14,3,2.75,0,0,0
10063,192.16,13,3,0.41,0,0,0
10064,158.06,11,5,2.09,0,0,0
10065,62.12,7,3,20.67,0,0,0
10066,41.97,17,6,3.85,0,0,0
10067,217.7,11,4,4.26,0,0,0
10068,177.18,12,4,5.4,0,0,0
10069,70.48,15,1,0.72,0,0,0
10070,13.78,13,1,3.71,0,0,0
10071,143.1,19,2,0.07,0,0,0
